Image,Folder,Person,Dominant Emotion,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral,Face X,Face Y,Face Width,Face Height,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Face Confidence,Date,Party,Progressive/Conservative,Left/Right
2495013_1771.jpg,NOS_t1,Dilan Yesilgöz,angry,91.32409691810608,3.646274363174051e-11,0.005487234375323169,8.670404553413391,1.6176917938537372e-05,3.452333974252042e-08,2.3198682086444933e-06,2,0,39,50,35,18,16,20,1.0,,VVD,-32.0,50.0
2496352_1301.jpg,NOS_t1,Dilan Yesilgöz,angry,28.92044186592102,1.8048692494630814,1.017188373953104,12.367567420005798,27.348995208740234,27.37697660923004,1.16396127268672,6,0,94,118,82,49,40,43,1.0,,VVD,-32.0,50.0
2496530_1244.jpg,NOS_t1,Dilan Yesilgöz,neutral,0.003977677624789067,5.856940908828545e-11,45.48611044883728,0.0060167138144606724,0.0029042725145700388,0.6967137567698956,53.80427837371826,1,0,69,89,59,40,29,31,1.0,,VVD,-32.0,50.0
2496702_1155.jpg,NOS_t1,Dilan Yesilgöz,angry,65.2398148321995,6.76385507048705e-10,0.01290953882384159,34.73755626306273,0.004558370254687682,0.004221081214048152,0.0009410973340670852,1,0,58,71,50,26,23,28,1.0,,VVD,-32.0,50.0
2497245_923.jpg,NOS_t1,Dilan Yesilgöz,happy,1.6546891006528738e-10,1.973906454397755e-21,1.775539087259739e-08,99.99036789055253,2.3555651841013095e-08,4.1223787465438116e-06,0.00962321750072591,2,0,61,80,54,30,24,31,1.0,,VVD,-32.0,50.0
2497963_692.jpg,NOS_t1,Dilan Yesilgöz,happy,1.073438860476017,0.00012206447763674078,0.039969413774088025,60.138630867004395,0.14694154961034656,1.0906025767326355,37.51029968261719,4,0,33,42,29,16,13,15,1.0,,VVD,-32.0,50.0
2498481_524.jpg,NOS_t1,Dilan Yesilgöz,sad,11.01583334614833,5.91244005438594e-07,5.9525825437805,37.614412592123436,45.41118795738364,3.3486849298355255e-07,0.005981889640626615,6,3,30,38,27,17,13,18,0.99,,VVD,-32.0,50.0
2498604_476.jpg,NOS_t1,Dilan Yesilgöz,sad,2.873703977002151e-05,1.1588268339297924e-13,0.0003084441914324998,1.4403655134928584e-10,99.99966621398926,7.985757275890987e-14,3.6899777455801086e-06,15,0,20,35,26,14,16,13,1.0,,VVD,-32.0,50.0
2498625_459.jpg,NOS_t1,Dilan Yesilgöz,happy,2.819128562301723e-11,6.579402943819076e-24,5.226165058331612e-16,99.9984920023973,9.243558448963212e-13,6.7749830620402e-09,0.0015083711321973265,4,0,30,39,26,14,11,15,1.0,,VVD,-32.0,50.0
2498691_426.jpg,NOS_t1,Dilan Yesilgöz,neutral,0.00035283328884673677,9.188851518522494e-12,21.956622963354235,0.00011537285661493019,14.146986407400798,2.319088466806476e-06,63.89592124272332,0,0,44,51,32,19,16,20,0.99,,VVD,-32.0,50.0
